sample_id,split,split_status,archive_partition,source_worker_prefix,obs_relpath,target_relpath,obs_sha256,target_sha256,processed_pair_sha256,obs_shape,target_shape,processed_obs_shape,processed_target_shape
train/10_238,train,preserved_archive_label_not_manuscript_split,train,10,train/10_238/local_obs_0.png,train/10_238/local_map_0.png,a15f4a4a59917d2b947f133c1c1d23a5069776735fc39b952692421093e23a15,2a5f5c9579880e76e7ab6a0fe47384b1dffe5706ce6bb7fa8cdf8d9031d81fe1,7d47904e7cca1b346ce7ef5c0778bfd1e74f18996e0a05406e11052df2f336ad,640x640x3,640x640,3x256x256,1x256x256
train/10_239,train,preserved_archive_label_not_manuscript_split,train,10,train/10_239/local_obs_0.png,train/10_239/local_map_0.png,c0c8450e1bc2d0539d4037c10ed595313f275ff647be858bc3bca2d967e0806a,c096f9d5cab571f72e7f682cbd466da30852dd9a509cae7afccdb955e866d8f4,22d5fb04523a430517c13c489666e1ce3da51043634b50b520634a6c91020e5a,640x640x3,640x640,3x256x256,1x256x256
train/10_24,train,preserved_archive_label_not_manuscript_split,train,10,train/10_24/local_obs_0.png,train/10_24/local_map_0.png,b2fc37852c950df52d5c26372a2e2ad105f61027b3326d20bb561121a6afae83,8c9f8917fb4dade509fbb809d567189987a6a4264ff384d0b52e9d634ff581fa,96881af6ad9eb27f90a966b64673c5bf76aaf2e1cd8e0fa721a8b76a353abf72,640x640x3,640x640,3x256x256,1x256x256
train/10_240,train,preserved_archive_label_not_manuscript_split,train,10,train/10_240/local_obs_0.png,train/10_240/local_map_0.png,b452cd52e4386c3b96d19eb848c6b9ec34a63ed4fd0ef80aa2f20ffe43ae5f0e,e0eb2fe0878b5c697efc78de53a4062cd29319e8425e5138e2c6534424db8cfd,8fb70ae3b89286e344bdd82d5b810d56a0b58a460c4e4e908fcc5d4a82c09658,640x640x3,640x640,3x256x256,1x256x256
train/10_241,train,preserved_archive_label_not_manuscript_split,train,10,train/10_241/local_obs_0.png,train/10_241/local_map_0.png,ee72ec1b784b31e11083f78724a2181dacf9bc7414ed2bf1ca681440e39ce7fd,b7cc6d51523951394b8a0fed2246a359262036d486390e26dc4a3b68790ada68,59a0033f013bb9ed7690da0f8bfe9bc822dc3ae20b7e7838f3675ddc4c2849ee,640x640x3,640x640,3x256x256,1x256x256
train/10_242,train,preserved_archive_label_not_manuscript_split,train,10,train/10_242/local_obs_0.png,train/10_242/local_map_0.png,1f5e73a662f01d132ae5261478aba88f5bbac6be9ad27a6fa079d1ab45635f36,d713d6d86da305a6668c82a81fef8c6f2ec040fd42b12946f5cd21941422d10c,e377a3064bdc727239d60d0faa4fc632ac965808d3db5b152549529f82df1308,640x640x3,640x640,3x256x256,1x256x256
train/10_243,train,preserved_archive_label_not_manuscript_split,train,10,train/10_243/local_obs_0.png,train/10_243/local_map_0.png,27b5af14030b5b90723d025fb5bff70b190f26e84e9ca9fd90c7fedc85d31b73,7ddc78c390055d3957fad98291e5cce59baa154e9d6f8cd77c99d25deb409ea4,7d55a91e690ec0de5e9fb590cfc73504eccc59a0b87c44deda20bf8344f7ad05,640x640x3,640x640,3x256x256,1x256x256
train/10_244,train,preserved_archive_label_not_manuscript_split,train,10,train/10_244/local_obs_0.png,train/10_244/local_map_0.png,ff8280223265d09f806b2b5e52f742e83bd7377d96f2c7e259c512c1ebc4d989,da5fca23b5b3e5c313a35842bcd06409608e9cf1291fbad80c08d7cb7c26606c,9ae8826bcdbb751d5861427fbd014b40baa943688628359b2b03742e8c60ca92,640x640x3,640x640,3x256x256,1x256x256
train/10_245,train,preserved_archive_label_not_manuscript_split,train,10,train/10_245/local_obs_0.png,train/10_245/local_map_0.png,2538b78bba70cd4d00f68e975b24be07edb8c6b37ad302187d32641a0e492a02,94076f4c54b5d8c0cca202c607e5f6b39aac1f450fbd7989abbb0fac0eebbede,c02f5c8fa6803c1514956c142e0570872ee0b9df597292d6b95a902e084d4b6c,640x640x3,640x640,3x256x256,1x256x256
train/10_246,train,preserved_archive_label_not_manuscript_split,train,10,train/10_246/local_obs_0.png,train/10_246/local_map_0.png,15a98d7b785f4b951cab08a3bb62293bb2084dfd830443f3e44a5b8f15682ebe,7ac406393fc092832d69b14cad57c628e689bd13a44cb2ce9250ed8e3de2011d,b16b098366b22b979f77bf6f058e0bfd44efd9fd476e4d6b5505310eda14c407,640x640x3,640x640,3x256x256,1x256x256
train/10_247,train,preserved_archive_label_not_manuscript_split,train,10,train/10_247/local_obs_0.png,train/10_247/local_map_0.png,992f9f0c6bdf1f5a7ffff070c73fcb9dbf44bfc466434a075fdba02e261ba7a4,89c750affcb73ea47811703c0ddc6edfe7598a8cbb6cb3eff7a38ce29ecd7b91,8717cab8666724831507fb9756aacbf60e3e4578d9fe5250b8bd1b4c0dbb1cb2,640x640x3,640x640,3x256x256,1x256x256
train/10_248,train,preserved_archive_label_not_manuscript_split,train,10,train/10_248/local_obs_0.png,train/10_248/local_map_0.png,dda6f3f259c0d57bb57d9e64177affa82deb5a1c4068396573c98a555a432ffc,66b60a9ca716df35e4942216ae568d6de9953d7d32dcaa3be21cd2cedfea4303,1ef0c24926da0d9c3d7623175c315f3b73d65c7ac46ae1e4e42e6202415040fe,640x640x3,640x640,3x256x256,1x256x256
train/10_249,train,preserved_archive_label_not_manuscript_split,train,10,train/10_249/local_obs_0.png,train/10_249/local_map_0.png,4b41c0fec6612426c3cdd312040f05ec852944bce1ff8a4a5dc5c24bcc800795,a1ef362b812a9c6f0e34af9fb4990bdfeeab05d56b1c00da651f4d1718f2da8b,4da8c225cfe807bb950f18cd2eae20614ef235e5da410ae95c7971a3ea3c618b,640x640x3,640x640,3x256x256,1x256x256
train/10_25,train,preserved_archive_label_not_manuscript_split,train,10,train/10_25/local_obs_0.png,train/10_25/local_map_0.png,5f992cbfa125267d79619b067382ac28f5007e67d57e7be83390a964c2eccf38,235ff1fc7425047e779144bce01e804fb9abef98d33e53cb533dcca8b613d24a,40e57d5ac9f33712ea060af92ad2bc025c649decadc81843fc76d41d4c26c8a2,640x640x3,640x640,3x256x256,1x256x256
train/10_250,train,preserved_archive_label_not_manuscript_split,train,10,train/10_250/local_obs_0.png,train/10_250/local_map_0.png,163a003c40652e05743148e3fdbb7aa11f24a3a053392b8629515b9b1d0e2bb6,3e8c933754e2194c7ec3d6ba9978dcb3b640427f7f72d72d6206438ce789c944,455a0e5d257f32fb00c55286f10660dd4e59f40448ecba389c0cbfc4dbecd331,640x640x3,640x640,3x256x256,1x256x256
train/10_251,train,preserved_archive_label_not_manuscript_split,train,10,train/10_251/local_obs_0.png,train/10_251/local_map_0.png,da0246e5a756a8999bf383cba9e1a8ee4be1a249b752889f72a0acedb5a12e8f,7453032da6361e43599678984abdd29fb33597c85c8b9bfe2dd8d69c2301d202,2620ad8bdefbca386bd7e8fa5c74c7327e2805bc6e3c53c98a6688e61b94a949,640x640x3,640x640,3x256x256,1x256x256
train/10_252,train,preserved_archive_label_not_manuscript_split,train,10,train/10_252/local_obs_0.png,train/10_252/local_map_0.png,2c50b21dfded67af216e59ee9377255292fd688b83eb0604bda1e5bd099b9f97,a378ad76148059c3df745126425ea34dac65e2c1036d1f168f6069baf503e68f,b8f338c3d0639c6669a494525676bdf2d0abe39e37cb95f76776324e8adbc19d,640x640x3,640x640,3x256x256,1x256x256
train/10_253,train,preserved_archive_label_not_manuscript_split,train,10,train/10_253/local_obs_0.png,train/10_253/local_map_0.png,a8d123d681bda2d2e19b260c1563d5704220f46163c2439efc843b1ec6c2b294,1ef03eeafa48e1b52e5b6c55ce2292634b01bcc096841f9a85f6046873854c64,0454aa7f5182f5e319b2fb0870c8af337ff4148b3c5f54103f29715f7f8dc9be,640x640x3,640x640,3x256x256,1x256x256
train/10_254,train,preserved_archive_label_not_manuscript_split,train,10,train/10_254/local_obs_0.png,train/10_254/local_map_0.png,0f0f1dded97572b8521d1de31d25601e4bc181f758c25ed74e22cde203c63034,013c38e57d51ad390b0288add5a13f877d9a8dd4bfadca1ec1d16ba4e34d87d6,75b7e49cea144f7ecc93c35fa79906f8e730b370ac4cfd716af222639c4eebba,640x640x3,640x640,3x256x256,1x256x256
train/10_255,train,preserved_archive_label_not_manuscript_split,train,10,train/10_255/local_obs_0.png,train/10_255/local_map_0.png,55d6f8b1bf248f6c998a915d4626aa985ac5ea1f32803f1492348ba69758e9a6,bbe367fd8efbade9f72b15bf7a72887729982348dbd7fb558a42a8ce0054ecf6,20570dade9ec9d0072ec2dfeb6b2941fa6c9ecf7d09dc02a2714b7a4efc0a9f2,640x640x3,640x640,3x256x256,1x256x256
train/10_256,train,preserved_archive_label_not_manuscript_split,train,10,train/10_256/local_obs_0.png,train/10_256/local_map_0.png,9317e49fe3d84055bc8e174bf78b9fff48bbde4d702cbe6c8744676a1e03b89f,23566b6bafb8e60c3e6fffdffcf1641ba705760552b62e2eb657ebac59e9d342,308f00dcb684ae5676a76ea74f49cdbc4ad2d6f541afd69038fad7abea46dd67,640x640x3,640x640,3x256x256,1x256x256
train/10_257,train,preserved_archive_label_not_manuscript_split,train,10,train/10_257/local_obs_0.png,train/10_257/local_map_0.png,c6d4cfbd07b3ddcbaa7c3a3a238971b792026d4c2edaecf6b15b75ea2bbd9033,a7802445a4cea6756a9a697a461a1606230dcb0e8f15733c1fcd5e071c09d91a,9a86c7336cef7339729e442f73b1f3c8d6276043bad5935ee0b80f41c62b3f0b,640x640x3,640x640,3x256x256,1x256x256
train/10_258,train,preserved_archive_label_not_manuscript_split,train,10,train/10_258/local_obs_0.png,train/10_258/local_map_0.png,14db233f90266a00c0c9ae83e6a38dd70eb6fe35eb1c18b8c2340fbba22e5726,a4eaea5f68943aac52766955d8689be61e7b999a0b22308128f4aeff55f72487,eaf1312c0934e8f0b12e76198332219b77214ca2e910a0d4d73d55aa4e9d9722,640x640x3,640x640,3x256x256,1x256x256
train/10_259,train,preserved_archive_label_not_manuscript_split,train,10,train/10_259/local_obs_0.png,train/10_259/local_map_0.png,0ab82c8ca28055cd031d19457113c831283cfa1769f8e297ca0e5560ed653220,07b5516bdb944b3c6bdc8dab57dec10d0a4b0d112d3d108851377249d1c78d55,9950b7f16adec8e672cd99bea2eca182cf9cb0af6b1c9498e2e9dad023963f39,640x640x3,640x640,3x256x256,1x256x256
train/10_26,train,preserved_archive_label_not_manuscript_split,train,10,train/10_26/local_obs_0.png,train/10_26/local_map_0.png,b125b5c4ad94df788fea9972be2dd0b541674e609266b66381ac4cd3748da192,2faf08c2ef02ba6b4b4d62331f2dd64dc149eefbfeb2a9e13d1d2d550bd250e1,0e9fc090d2f7c4cea2645a93820d8b819a5c2d82008a45616c047dfd5db9c6e5,640x640x3,640x640,3x256x256,1x256x256
train/10_260,train,preserved_archive_label_not_manuscript_split,train,10,train/10_260/local_obs_0.png,train/10_260/local_map_0.png,ffc11910f9f8dcaf28b9dae6472cf6d8805746df4fa2e71b7d71720b54003516,8884c066d752bf5913ee67727b2f0f703de3adf98f63faf7ce2d1fc21c334d51,2796dc37a897c1675e648e5e8cdb2c2dd04044fbce9db8a4276151c1c3a17f52,640x640x3,640x640,3x256x256,1x256x256
train/10_261,train,preserved_archive_label_not_manuscript_split,train,10,train/10_261/local_obs_0.png,train/10_261/local_map_0.png,b310896bcb7779df4f9e89cff88527f9807c124af29dd0877ac68a3cb2d64e35,f2559da8ba93ee37e29d7f1a04d888cb42a507331d1489a44e0502d4d592dfb6,7b4f5e5388363821a090bc6a87c40d8b6f0d9666856df0ed29181b91f1d9dd58,640x640x3,640x640,3x256x256,1x256x256
train/10_262,train,preserved_archive_label_not_manuscript_split,train,10,train/10_262/local_obs_0.png,train/10_262/local_map_0.png,3ed7018c04e4f1f03191ba59aabf2614fa8250377bac8a0169a5d36a4759bd9a,7940651c366faf0b66b96521cfb7e45813be406d23358a09d0a477d83aa80a6d,eb9df726a0f96497ddd04773816dbb0fc2977cc790b1593b0d390c9c01ac3448,640x640x3,640x640,3x256x256,1x256x256
train/10_263,train,preserved_archive_label_not_manuscript_split,train,10,train/10_263/local_obs_0.png,train/10_263/local_map_0.png,451bfcf3218f1ae2c43f11cbe1ec4da590dcbd74b31a55fb71361ab99ad5dd09,b7ece5e73298016c8bbf04f7d3c287e56567391523fa6aeef605cf92cbc36bd3,1188d6dd3f12b5c0394f73647e1345bbc3e131259052a8e2d7c6d9f331bc1e16,640x640x3,640x640,3x256x256,1x256x256
train/10_264,train,preserved_archive_label_not_manuscript_split,train,10,train/10_264/local_obs_0.png,train/10_264/local_map_0.png,96f2de3eb7d13677577a5793df1f5c51f26cb00ef12688e996615e8ce333dcd4,badc3e05851abee5057661c75650cce828c8b58186610c44cbb34dd30a98039c,1049f5f25a1d19bc36cd90bdb5f8876c2a578371a6724de233b94589098abb18,640x640x3,640x640,3x256x256,1x256x256
train/10_265,train,preserved_archive_label_not_manuscript_split,train,10,train/10_265/local_obs_0.png,train/10_265/local_map_0.png,506e42bbd80be3da11b20b57a2ebacaf5ff3b3f387898e141b4eee1e126581a0,45598f412a21e522ac770c91c7edb55a75e896b324d29aff09a6663fda5e7ca1,75951fc6e5bf134a1da2309be777630c63d57f091be838d0cb8c6b33dd0af105,640x640x3,640x640,3x256x256,1x256x256
train/10_266,train,preserved_archive_label_not_manuscript_split,train,10,train/10_266/local_obs_0.png,train/10_266/local_map_0.png,e43c7e2b6476891696211608d2ec31a89216d468d36f8f70e7292bf42b56a9c3,e806f05036cb2fb8af4cc54b55cb3b2ae11c90e24c23cd1ef7fb72e80b0f075b,9bb6849bae94c72e41701e43c521b8f4e9c72ba376aa1c3bc84bb9610d01c1bd,640x640x3,640x640,3x256x256,1x256x256
train/10_267,train,preserved_archive_label_not_manuscript_split,train,10,train/10_267/local_obs_0.png,train/10_267/local_map_0.png,58e75979ac9ce98d6c287da21d3da3d548fccd32b66966e558b59455bc52c72d,b635831f7271c29a59da9c1e33e09e5822ff21f277db7966a22605e02bfaef7a,fcd63cc922a4ed298a5591651300bf76fc9f6cd9c41a4ec9924354e07650f140,640x640x3,640x640,3x256x256,1x256x256
train/10_268,train,preserved_archive_label_not_manuscript_split,train,10,train/10_268/local_obs_0.png,train/10_268/local_map_0.png,9535e8ca3f06e0526508ff4b7987a6e072388b75d963f7989dcfaf44b2a459b6,09fb8a0817af3ccbc5459eeb28ce6f8b5c84c4c10c5c3f06d7d0e0919f7bcb1a,c4a6b1c527c337d71663d200426cb76d34d89d060ea14c6bcf159e5d0af16e77,640x640x3,640x640,3x256x256,1x256x256
train/10_269,train,preserved_archive_label_not_manuscript_split,train,10,train/10_269/local_obs_0.png,train/10_269/local_map_0.png,9cdc03f8f67822d95f65c864db09603ca83458a66e93028f6f41b98001136c2b,65750539d4f09db47b51b8417f5410266f5126299d1a85ff528a9173af9e886d,60389a5d3e395a76700080537c6f3785ff1acd3afec6c9b81dacc62d5d76cb12,640x640x3,640x640,3x256x256,1x256x256
train/10_27,train,preserved_archive_label_not_manuscript_split,train,10,train/10_27/local_obs_0.png,train/10_27/local_map_0.png,c141e604f108bd3afd0779df8f7ba488fd9d12f8503835c632afb89393630077,9753e9140d735cae296c73da5d32176750567f20d4d2b4aa1ee37f00d859c07f,9497bff5a2cea705dc60511c8460d8d079f41d1daec20392b667e152b83211c3,640x640x3,640x640,3x256x256,1x256x256
train/10_270,train,preserved_archive_label_not_manuscript_split,train,10,train/10_270/local_obs_0.png,train/10_270/local_map_0.png,277ab446f7d4ab7ddc0494254cd4076fa7045185e4ac8dfe54a99cb4a1e53ced,42376d7cf52c03e8db029a97c1cadecf9c2352a41b53f44e8fe901bac663340a,ab3f5704987d33a0dfce0ec8977372ea85d24f13455d7b3bbf8e031ed2c4b55b,640x640x3,640x640,3x256x256,1x256x256
train/10_271,train,preserved_archive_label_not_manuscript_split,train,10,train/10_271/local_obs_0.png,train/10_271/local_map_0.png,fdcb97afe351c0ec08dacdcaa6215621f558c2189469dbc458eebbef9109a2c8,c54c82c4cb0c7075f6f965e69d8ad7eba21f6c98685952d6c2e59eebe1848d20,218434fc4baa9cdd2e6efafa2c495c7d9cb5ac175bb203633879328504c06649,640x640x3,640x640,3x256x256,1x256x256
train/10_272,train,preserved_archive_label_not_manuscript_split,train,10,train/10_272/local_obs_0.png,train/10_272/local_map_0.png,093144670f63352ad34b39c7e06c7913e0a44a4e18bc8f8f1a15670affc32157,20a2b53094c3c8881b767eea5182e9ea7911a3a621aea3f668693db081d6e75f,b77348a5e3cfd09cfe85e99409541362f631bafd3f35210bbb83a9b365c60a87,640x640x3,640x640,3x256x256,1x256x256
train/10_273,train,preserved_archive_label_not_manuscript_split,train,10,train/10_273/local_obs_0.png,train/10_273/local_map_0.png,ad93a48811188c31437047583d0666bee291c4a2a5c8a8893e7e45c072e1b15a,0605f8da00a4eba0a741b283b81745bb1b51ab1a9c4e20b6dad936682fcb28e9,3694d7fefe7258765cb3feba16ecd6277e3047de6936309dc2bfee56abd22009,640x640x3,640x640,3x256x256,1x256x256
train/10_274,train,preserved_archive_label_not_manuscript_split,train,10,train/10_274/local_obs_0.png,train/10_274/local_map_0.png,48e3ec6632b76b3978bfceeca7884e0cb1051a3edc36e144c5f7c476bc82d9a6,a91e51d89dd70b71a9a26abff9eb29ae01ecb8e1eccda733ffc6ff12406451b6,f3454d82d005049a3572f50959f8ad5f90d51cb85acad38228188b2829baec79,640x640x3,640x640,3x256x256,1x256x256
train/10_275,train,preserved_archive_label_not_manuscript_split,train,10,train/10_275/local_obs_0.png,train/10_275/local_map_0.png,e8b8487a053736e4b677fde6dbf5726368a5df16de456ac8a3fa5f9323494894,d2a8b11a7aa7558f3a28acc7fb435e648ba8bb0a2031e2c660a486c1885d77a9,95a943fe4cad3144b0d068750a16dcf44ae7dfbe1b2c97fd740098bb73648fc2,640x640x3,640x640,3x256x256,1x256x256
train/10_276,train,preserved_archive_label_not_manuscript_split,train,10,train/10_276/local_obs_0.png,train/10_276/local_map_0.png,efdc8f8ffa6723c62a5f27c769f5e26c213cce4f21a0fda86dfd5da85e254d00,512cb896b28a5105ef452659b35dc77fc9c2fd4a507da9ffc8b6c9c897c108a2,af9b2183defa5633c0a10190cd364e901588ebf10c31d198f4f3994c3df69120,640x640x3,640x640,3x256x256,1x256x256
train/10_277,train,preserved_archive_label_not_manuscript_split,train,10,train/10_277/local_obs_0.png,train/10_277/local_map_0.png,0dbca56f4e210ca9da4942182a95d468c6844b912d0d8baf3b7f46c47784d3ba,f047eba7accf7ed771e82693367536856e48539467cb407fc596005dd949e05d,b8fb567219b90e68d1ca73d05a2d30104b133e3ea04eb16bc3e2c13528f2918a,640x640x3,640x640,3x256x256,1x256x256
train/10_278,train,preserved_archive_label_not_manuscript_split,train,10,train/10_278/local_obs_0.png,train/10_278/local_map_0.png,c81dbf61712126c6aa5987210fdcbeea83d6b7b731dd3859764d83710c99c3c4,76214a41e90e25593b2bf9658a4f63ee7017e321acf521b8652a6cde0a8460d8,26df022a49fddc81b89ea8a3e1cc3430f8e0fc30c96b3204cd5775da1ffbc29f,640x640x3,640x640,3x256x256,1x256x256
train/10_279,train,preserved_archive_label_not_manuscript_split,train,10,train/10_279/local_obs_0.png,train/10_279/local_map_0.png,9cba6340bcd1dd474a8bf07c869415c54922f4a932d32af6ab86bd443f49175f,a3003da810333f0f8cbd6a1e26701b0344894ff8fbd6e1a57aff15fa2fe7f13f,681170d9eabb70578fef1048f28bd4c43df38aa9a49057a16266b9402684d527,640x640x3,640x640,3x256x256,1x256x256
train/10_28,train,preserved_archive_label_not_manuscript_split,train,10,train/10_28/local_obs_0.png,train/10_28/local_map_0.png,73bf6191acdd6e0039811a1971413a9f35909f8d26b9ec75a5f38483a053ed4e,f2539b819beebda6d6f0bab93a811e6d30ba0db60575c66baa9c6dc2345cdeb2,7d26c91f46af53758e4b0e7238f3b32221f12e563865a88ba317b22ef715c3b3,640x640x3,640x640,3x256x256,1x256x256
train/10_280,train,preserved_archive_label_not_manuscript_split,train,10,train/10_280/local_obs_0.png,train/10_280/local_map_0.png,a5457b8bf7ad8a96e5b7d7c236b406993f4814f31350f8b2b89f525127a7d681,96b63d48418c6400138ce82fbefbda2c738cd80bccf59b5aad8a3c21da625104,d087fd0b7290ee640abe30faf1b694e693e47df40c999befab906abe548f8ad4,640x640x3,640x640,3x256x256,1x256x256
train/10_281,train,preserved_archive_label_not_manuscript_split,train,10,train/10_281/local_obs_0.png,train/10_281/local_map_0.png,322663b641d4fcba0012fb1feea7559d7825b8f2e612323de147af1898c57a3c,2cb84c1010c0c332727f07df9a3b4b74cddd6f8bf58b551f7ffa32fcd6e017ee,37873103efe2c8a769451905f11ae287c3172466ed6d96b23c15a4db970405d8,640x640x3,640x640,3x256x256,1x256x256
train/10_282,train,preserved_archive_label_not_manuscript_split,train,10,train/10_282/local_obs_0.png,train/10_282/local_map_0.png,ca4e7917fdd68b32356f8b2c93929a481eeaf4a5685bcf939d80cd573f3fa81f,d3514f18f2e2d9c1bdc24eddb4d34b9033117479c073fc06532597843bc28e6b,3f8da9ea8556f7446d65a6c3a95ca4b5537f01ea02c43309c9fa17133edf2aac,640x640x3,640x640,3x256x256,1x256x256
train/10_283,train,preserved_archive_label_not_manuscript_split,train,10,train/10_283/local_obs_0.png,train/10_283/local_map_0.png,4f411fe6805342c1e10261ed71616443d7d2f63de1484a271be24858f7fccd1f,a0dbf17f5c3bb80b7bf247d8f810f15c7cee3730302e9398639e5b5750003793,9cab06d86ba09e271324f69540f2d9d1cfbc4bfb36e2f51dcd6fe8ffe30313d9,640x640x3,640x640,3x256x256,1x256x256
train/10_284,train,preserved_archive_label_not_manuscript_split,train,10,train/10_284/local_obs_0.png,train/10_284/local_map_0.png,54264555130be6f29b5f775fda3042452667c6ef0cdebcf57020d6a044159aab,531121bdcae079326dd5caa5051d05a79d344b7b3c9850067a95d80cb2729bea,9c6776df6ebd91890de0841be006b4c5358bc46d1bb0446970bb4b6ea31df392,640x640x3,640x640,3x256x256,1x256x256
train/10_285,train,preserved_archive_label_not_manuscript_split,train,10,train/10_285/local_obs_0.png,train/10_285/local_map_0.png,dbe076de9e283eec053c9db208c61e6d0129768a04c5a255835b92a7b203e926,9c572f2877664450d89402df66d241dd6f114bf738d393ba6b71e7c30a508723,9f13a31a8e8bee12973a036f9f5511add6537110bdfd094268734ca0844b67bd,640x640x3,640x640,3x256x256,1x256x256
train/10_286,train,preserved_archive_label_not_manuscript_split,train,10,train/10_286/local_obs_0.png,train/10_286/local_map_0.png,ed7cdf44f62def8155cbedaf585e2387553691e73334805e8a79fd06640db40d,d5e9ca9012b70bb975b01799e6355b2ce40e86da847ad1467ead7b7de6abddd7,f327a3d6e17724739a29880d141edf22229397f45b6b4025ed0585568479672c,640x640x3,640x640,3x256x256,1x256x256
train/10_287,train,preserved_archive_label_not_manuscript_split,train,10,train/10_287/local_obs_0.png,train/10_287/local_map_0.png,d444ef2510079f43cc0e3d7a7b893d1b08f763361558e75764bfa315abf85089,bd0780a5fa8fcc69b573bbb3c558353c5392ea023a3c5efb73acf7a7d0b0af16,21bf3f663bd8a3a33e63981fe775a5e4a93e9511758032f9c71f0d8b61af13bd,640x640x3,640x640,3x256x256,1x256x256
train/10_288,train,preserved_archive_label_not_manuscript_split,train,10,train/10_288/local_obs_0.png,train/10_288/local_map_0.png,e64581f9ca7fa9c1f1246a423bced43a44be3f90cbd8998d22d1270878582d8f,3d74e013aa2a9ffb19efe38121a630ec1570b50a42f11848f74f5f29314f7a9a,e9280e4d46a3454a2b3ff1546fd095d039e2574ce6a6da5131be919da1071826,640x640x3,640x640,3x256x256,1x256x256
train/10_289,train,preserved_archive_label_not_manuscript_split,train,10,train/10_289/local_obs_0.png,train/10_289/local_map_0.png,173976543682d30611c02b0ec99f6d861927888a5e51920184d10a86cde5b616,edac2fe6cee83b20c30ca7705d36e9f2d6128d3e71c8a66bc5eebdd24a0698bf,b8340dfc083a5debcc38cf84ed3d2163470e88ee953efc42dae0fad28bccc206,640x640x3,640x640,3x256x256,1x256x256
train/10_29,train,preserved_archive_label_not_manuscript_split,train,10,train/10_29/local_obs_0.png,train/10_29/local_map_0.png,3b45e7c2e7da8cfc053400dab7b7297c595d88307ad9df81327658e8112094f3,b1909d30cdc1fef01019f4dc04639712cf2c9501edce4d354f4efaae295fdf32,c54232be67d2078f4cf3766c464f04c6a2abe99b324d3cf43fe252308bcba32b,640x640x3,640x640,3x256x256,1x256x256
train/10_290,train,preserved_archive_label_not_manuscript_split,train,10,train/10_290/local_obs_0.png,train/10_290/local_map_0.png,13182ea9fa6eb128ff4a193eb1956e32c40fe20d9ad0c3ea0511acb4f4576a50,2d107618079b38affb88f19940008947c8334e4da9a350640d10b9a835fe73a7,55fd475d2a8a1232774e06347ad4b521957b3949eb4a9b242e3aaa1e1d947ef0,640x640x3,640x640,3x256x256,1x256x256
train/10_291,train,preserved_archive_label_not_manuscript_split,train,10,train/10_291/local_obs_0.png,train/10_291/local_map_0.png,f323d0380993953fa860250f494b151e2b79b4058089deb5549971abe90bb3e5,a67217adf50c90b23e1e82b61e559ce657f37fe4b7a2593f99a85cfdd0360851,ad085005ca632e5ccb82abb4af67eda1d1bd8d3c2d188752a2638170328696f2,640x640x3,640x640,3x256x256,1x256x256
train/10_292,train,preserved_archive_label_not_manuscript_split,train,10,train/10_292/local_obs_0.png,train/10_292/local_map_0.png,9e6b1db498ad2036a6d89eea2a93c337fa731c8b6013e1c5cc53091383cb48ea,fee88d4d8fa30ccf72e59b98a3c7b2871b540065e7b3b7758a678addb67e9575,b0e9c45cdc0f78fcb689dd592af3fe6a9d9a426b390570425670ca41be05c812,640x640x3,640x640,3x256x256,1x256x256
train/10_293,train,preserved_archive_label_not_manuscript_split,train,10,train/10_293/local_obs_0.png,train/10_293/local_map_0.png,0e95aa4fea3b7324c45f75cd97f72ff6967cf4657c5a9c74d2f29189b0dcaf67,3adc3da16f03844120f45984bc8c55b4e94cc5f1ffc949da99e75d3b1509bd24,0f87e2eccd684a264e378b0f9172a003aafa62ade778ae7e1b3220cef5ad984e,640x640x3,640x640,3x256x256,1x256x256
train/10_294,train,preserved_archive_label_not_manuscript_split,train,10,train/10_294/local_obs_0.png,train/10_294/local_map_0.png,9562e72c0ca5ae04d2f2ec844577877c052409f5357ab6618d1b9c230cc8d9cd,3aba3285a1764470798a19df7376bd53ac5bc2ca39b672a28c77396fb783d3ed,edb79ceea6a786dc7c3b00129abb1c284a3e61a0e059ca14c92f28840b2f70b2,640x640x3,640x640,3x256x256,1x256x256
train/10_295,train,preserved_archive_label_not_manuscript_split,train,10,train/10_295/local_obs_0.png,train/10_295/local_map_0.png,1556ee7a52da2ea23f39e934bcf12f64377d1ab54ff3766ef9bd33f18db46f11,8f5da27b54d90ed9e0feaba5a85c911e48635014a4141d764cb13466ac0b3f64,bb8f5dcb4a038429cf83d23cd6bb50906cfb02cb7f5c3b6080de4ebba708a85d,640x640x3,640x640,3x256x256,1x256x256
train/10_296,train,preserved_archive_label_not_manuscript_split,train,10,train/10_296/local_obs_0.png,train/10_296/local_map_0.png,6f4a4c033ce21b8639bd98bc65873fb246b45f6c3054274f2a84483a1cdeacf5,15a3b5e862b49a9c9adfc8915165bf5c7122e043cac073a5fd113e6e4240e5a7,63961c9391b3c31564158b0e908b1f4bed1313ec75914e65e9b0a59db14206be,640x640x3,640x640,3x256x256,1x256x256
train/10_297,train,preserved_archive_label_not_manuscript_split,train,10,train/10_297/local_obs_0.png,train/10_297/local_map_0.png,46aabe542eea85929b7517663d90069cb01639b4f6dc088fe5b30178052ef463,241002e3466f861e2c81565a6245311dcc27310d380145adbb17766196036d87,8455fff8ec2ac1f17f6bb48c9d5a62270083d14ddc3b452420ad90de157c7408,640x640x3,640x640,3x256x256,1x256x256
